Title,Brand,Rating,Reviews,Price,Image URL,Product URL,Is Sponsored
N/A,Unknown,N/A,0,999,https://m.media-amazon.com/images/I/612RyncKUIL._AC_UL320_.jpg,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1Mzk5MDUyOTU0MjY4MTMxOjE3NDY5NzQ3MjE6c3BfYXRmOjMwMDU1NTIxMDcxMDMzMjo6MDo6&url=%2FHappyBuddy-Talking-Plush-Toy-Lion%2Fdp%2FB0F4NGGGDQ%2Fref%3Dsr_1_1_sspa%3Fdib%3DeyJ2IjoiMSJ9.twLjGKqCNWSXTgJI_IKvUp2k9ACpHcBZU3Sz9Ael5ikHUbdv2URNEn3CKFXK_IwmlqdKdX577MdcBa7gMkzg875QmC8N18yIQhPfgic85BThfrhwJJVd_qRtT0l9NxcxrgYqsE_zJTqm0xtU9FomLqYJbrH0BXpoJCIoiGp6W5bbprk_0oBot9f2zitDtin3DEecteC8I_Os2elzME1xf9ekBfeu9_tglBflytOQrUQ7JrYHsUidcnYHk6q77MNV8BzhNYgnzn1KwnpPSITghFvZtZSCeIWo6hF0hgToXAg.RMtwojw1gOlqZG779o6RGsPrTLBnXKYrmPxBc7kdMik%26dib_tag%3Dse%26keywords%3Dsoft%2Btoys%26qid%3D1746974721%26sr%3D8-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,Yes
N/A,Unknown,4.2,0,189,https://m.media-amazon.com/images/I/61ocDqkDeML._AC_UL320_.jpg,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1Mzk5MDUyOTU0MjY4MTMxOjE3NDY5NzQ3MjE6c3BfYXRmOjMwMDUzNTkyNjU0MDEzMjo6MDo6&url=%2FStorio-Plushie-Super-Adorable-Plush%2Fdp%2FB0CQG83Q12%2Fref%3Dsr_1_2_sspa%3Fdib%3DeyJ2IjoiMSJ9.twLjGKqCNWSXTgJI_IKvUp2k9ACpHcBZU3Sz9Ael5ikHUbdv2URNEn3CKFXK_IwmlqdKdX577MdcBa7gMkzg875QmC8N18yIQhPfgic85BThfrhwJJVd_qRtT0l9NxcxrgYqsE_zJTqm0xtU9FomLqYJbrH0BXpoJCIoiGp6W5bbprk_0oBot9f2zitDtin3DEecteC8I_Os2elzME1xf9ekBfeu9_tglBflytOQrUQ7JrYHsUidcnYHk6q77MNV8BzhNYgnzn1KwnpPSITghFvZtZSCeIWo6hF0hgToXAg.RMtwojw1gOlqZG779o6RGsPrTLBnXKYrmPxBc7kdMik%26dib_tag%3Dse%26keywords%3Dsoft%2Btoys%26qid%3D1746974721%26sr%3D8-2-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,Yes
N/A,Unknown,N/A,0,999,https://m.media-amazon.com/images/I/61TUInLnqIL._AC_UL320_.jpg,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1Mzk5MDUyOTU0MjY4MTMxOjE3NDY5NzQ3MjE6c3BfYXRmOjMwMDU1NTIxMDcxMDIzMjo6MDo6&url=%2FHappyBuddy-Talking-Plush-Toy-Deer%2Fdp%2FB0F4NGHPX7%2Fref%3Dsr_1_3_sspa%3Fdib%3DeyJ2IjoiMSJ9.twLjGKqCNWSXTgJI_IKvUp2k9ACpHcBZU3Sz9Ael5ikHUbdv2URNEn3CKFXK_IwmlqdKdX577MdcBa7gMkzg875QmC8N18yIQhPfgic85BThfrhwJJVd_qRtT0l9NxcxrgYqsE_zJTqm0xtU9FomLqYJbrH0BXpoJCIoiGp6W5bbprk_0oBot9f2zitDtin3DEecteC8I_Os2elzME1xf9ekBfeu9_tglBflytOQrUQ7JrYHsUidcnYHk6q77MNV8BzhNYgnzn1KwnpPSITghFvZtZSCeIWo6hF0hgToXAg.RMtwojw1gOlqZG779o6RGsPrTLBnXKYrmPxBc7kdMik%26dib_tag%3Dse%26keywords%3Dsoft%2Btoys%26qid%3D1746974721%26sr%3D8-3-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,Yes
N/A,Unknown,4.4,0,999,https://m.media-amazon.com/images/I/61bavIb4xJL._AC_UL320_.jpg,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1Mzk5MDUyOTU0MjY4MTMxOjE3NDY5NzQ3MjE6c3BfYXRmOjMwMDU1MDIxNDk2NjMzMjo6MDo6&url=%2FPandas-Box-Krishna-Infants-Toddlers%2Fdp%2FB0F5N2W5G1%2Fref%3Dsr_1_4_sspa%3Fdib%3DeyJ2IjoiMSJ9.twLjGKqCNWSXTgJI_IKvUp2k9ACpHcBZU3Sz9Ael5ikHUbdv2URNEn3CKFXK_IwmlqdKdX577MdcBa7gMkzg875QmC8N18yIQhPfgic85BThfrhwJJVd_qRtT0l9NxcxrgYqsE_zJTqm0xtU9FomLqYJbrH0BXpoJCIoiGp6W5bbprk_0oBot9f2zitDtin3DEecteC8I_Os2elzME1xf9ekBfeu9_tglBflytOQrUQ7JrYHsUidcnYHk6q77MNV8BzhNYgnzn1KwnpPSITghFvZtZSCeIWo6hF0hgToXAg.RMtwojw1gOlqZG779o6RGsPrTLBnXKYrmPxBc7kdMik%26dib_tag%3Dse%26keywords%3Dsoft%2Btoys%26qid%3D1746974721%26sr%3D8-4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,Yes
N/A,Unknown,4.4,0,1044,https://m.media-amazon.com/images/I/710jBD4M2ML._AC_UL320_.jpg,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1Mzk5MDUyOTU0MjY4MTMxOjE3NDY5NzQ3MjE6c3BfbXRmOjMwMDQ4NTE0NzYwMDgzMjo6MDo6&url=%2FHUG-FEEL-SOFT-TOYS-Girlfriend%2Fdp%2FB09BL7H2JD%2Fref%3Dsr_1_21_sspa%3Fdib%3DeyJ2IjoiMSJ9.twLjGKqCNWSXTgJI_IKvUp2k9ACpHcBZU3Sz9Ael5ikHUbdv2URNEn3CKFXK_IwmlqdKdX577MdcBa7gMkzg875QmC8N18yIQhPfgic85BThfrhwJJVd_qRtT0l9NxcxrgYqsE_zJTqm0xtU9FomLqYJbrH0BXpoJCIoiGp6W5bbprk_0oBot9f2zitDtin3DEecteC8I_Os2elzME1xf9ekBfeu9_tglBflytOQrUQ7JrYHsUidcnYHk6q77MNV8BzhNYgnzn1KwnpPSITghFvZtZSCeIWo6hF0hgToXAg.RMtwojw1gOlqZG779o6RGsPrTLBnXKYrmPxBc7kdMik%26dib_tag%3Dse%26keywords%3Dsoft%2Btoys%26qid%3D1746974721%26sr%3D8-21-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Yes
N/A,Unknown,4.4,0,199,https://m.media-amazon.com/images/I/61DJpNH8TGL._AC_UL320_.jpg,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1Mzk5MDUyOTU0MjY4MTMxOjE3NDY5NzQ3MjE6c3BfbXRmOjMwMDA2NzAxMjI3ODEzMjo6MDo6&url=%2FStorio-Baby-Toys-Play-Kit%2Fdp%2FB09CTQ7P15%2Fref%3Dsr_1_22_sspa%3Fdib%3DeyJ2IjoiMSJ9.twLjGKqCNWSXTgJI_IKvUp2k9ACpHcBZU3Sz9Ael5ikHUbdv2URNEn3CKFXK_IwmlqdKdX577MdcBa7gMkzg875QmC8N18yIQhPfgic85BThfrhwJJVd_qRtT0l9NxcxrgYqsE_zJTqm0xtU9FomLqYJbrH0BXpoJCIoiGp6W5bbprk_0oBot9f2zitDtin3DEecteC8I_Os2elzME1xf9ekBfeu9_tglBflytOQrUQ7JrYHsUidcnYHk6q77MNV8BzhNYgnzn1KwnpPSITghFvZtZSCeIWo6hF0hgToXAg.RMtwojw1gOlqZG779o6RGsPrTLBnXKYrmPxBc7kdMik%26dib_tag%3Dse%26keywords%3Dsoft%2Btoys%26qid%3D1746974721%26sr%3D8-22-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Yes
N/A,Unknown,5.0,0,899,https://m.media-amazon.com/images/I/512cGrVqB0L._AC_UL320_.jpg,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1Mzk5MDUyOTU0MjY4MTMxOjE3NDY5NzQ3MjE6c3BfbXRmOjMwMDUzODkxNjMxMzgzMjo6MDo6&url=%2FOLSIC-Breathing-Teddy-Newborns-Multicolor%2Fdp%2FB0F4D45TLR%2Fref%3Dsr_1_23_sspa%3Fdib%3DeyJ2IjoiMSJ9.twLjGKqCNWSXTgJI_IKvUp2k9ACpHcBZU3Sz9Ael5ikHUbdv2URNEn3CKFXK_IwmlqdKdX577MdcBa7gMkzg875QmC8N18yIQhPfgic85BThfrhwJJVd_qRtT0l9NxcxrgYqsE_zJTqm0xtU9FomLqYJbrH0BXpoJCIoiGp6W5bbprk_0oBot9f2zitDtin3DEecteC8I_Os2elzME1xf9ekBfeu9_tglBflytOQrUQ7JrYHsUidcnYHk6q77MNV8BzhNYgnzn1KwnpPSITghFvZtZSCeIWo6hF0hgToXAg.RMtwojw1gOlqZG779o6RGsPrTLBnXKYrmPxBc7kdMik%26dib_tag%3Dse%26keywords%3Dsoft%2Btoys%26qid%3D1746974721%26sr%3D8-23-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Yes
N/A,Unknown,N/A,0,2547,https://m.media-amazon.com/images/I/61xM0YSVToL._AC_UL320_.jpg,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1Mzk5MDUyOTU0MjY4MTMxOjE3NDY5NzQ3MjE6c3BfbXRmOjMwMDQ3ODQ0MDgzMTkzMjo6MDo6&url=%2FLOVEY-DOVEY-girlsSoft-Birthday-Girlfriend%2Fdp%2FB0D2J3PLSW%2Fref%3Dsr_1_24_sspa%3Fdib%3DeyJ2IjoiMSJ9.twLjGKqCNWSXTgJI_IKvUp2k9ACpHcBZU3Sz9Ael5ikHUbdv2URNEn3CKFXK_IwmlqdKdX577MdcBa7gMkzg875QmC8N18yIQhPfgic85BThfrhwJJVd_qRtT0l9NxcxrgYqsE_zJTqm0xtU9FomLqYJbrH0BXpoJCIoiGp6W5bbprk_0oBot9f2zitDtin3DEecteC8I_Os2elzME1xf9ekBfeu9_tglBflytOQrUQ7JrYHsUidcnYHk6q77MNV8BzhNYgnzn1KwnpPSITghFvZtZSCeIWo6hF0hgToXAg.RMtwojw1gOlqZG779o6RGsPrTLBnXKYrmPxBc7kdMik%26dib_tag%3Dse%26keywords%3Dsoft%2Btoys%26qid%3D1746974721%26sr%3D8-24-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Yes
N/A,Unknown,4.6,0,949,https://m.media-amazon.com/images/I/61O8cugz00L._AC_UL320_.jpg,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1Mzk5MDUyOTU0MjY4MTMxOjE3NDY5NzQ3MjE6c3BfYnRmOjMwMDU1MDIyMDU5NzQzMjo6MDo6&url=%2FPandas-Box-Mantra-Chanting-Durga%2Fdp%2FB0F63481JH%2Fref%3Dsr_1_57_sspa%3Fdib%3DeyJ2IjoiMSJ9.twLjGKqCNWSXTgJI_IKvUp2k9ACpHcBZU3Sz9Ael5ikHUbdv2URNEn3CKFXK_IwmlqdKdX577MdcBa7gMkzg875QmC8N18yIQhPfgic85BThfrhwJJVd_qRtT0l9NxcxrgYqsE_zJTqm0xtU9FomLqYJbrH0BXpoJCIoiGp6W5bbprk_0oBot9f2zitDtin3DEecteC8I_Os2elzME1xf9ekBfeu9_tglBflytOQrUQ7JrYHsUidcnYHk6q77MNV8BzhNYgnzn1KwnpPSITghFvZtZSCeIWo6hF0hgToXAg.RMtwojw1gOlqZG779o6RGsPrTLBnXKYrmPxBc7kdMik%26dib_tag%3Dse%26keywords%3Dsoft%2Btoys%26qid%3D1746974721%26sr%3D8-57-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Yes
N/A,Unknown,4.1,0,449,https://m.media-amazon.com/images/I/61-+saeyfRL._AC_UL320_.jpg,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1Mzk5MDUyOTU0MjY4MTMxOjE3NDY5NzQ3MjE6c3BfYnRmOjMwMDQ4MTUyMTk0MzMzMjo6MDo6&url=%2FDukiekooky-Super-Adorable-Penguin-Plush%2Fdp%2FB0C6GCSJ9T%2Fref%3Dsr_1_58_sspa%3Fdib%3DeyJ2IjoiMSJ9.twLjGKqCNWSXTgJI_IKvUp2k9ACpHcBZU3Sz9Ael5ikHUbdv2URNEn3CKFXK_IwmlqdKdX577MdcBa7gMkzg875QmC8N18yIQhPfgic85BThfrhwJJVd_qRtT0l9NxcxrgYqsE_zJTqm0xtU9FomLqYJbrH0BXpoJCIoiGp6W5bbprk_0oBot9f2zitDtin3DEecteC8I_Os2elzME1xf9ekBfeu9_tglBflytOQrUQ7JrYHsUidcnYHk6q77MNV8BzhNYgnzn1KwnpPSITghFvZtZSCeIWo6hF0hgToXAg.RMtwojw1gOlqZG779o6RGsPrTLBnXKYrmPxBc7kdMik%26dib_tag%3Dse%26keywords%3Dsoft%2Btoys%26qid%3D1746974721%26sr%3D8-58-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Yes
